ID,Category,Subcategory,Shade_Name,Hex_Code,Recommended_Surface,Mood_And_Description
SHADE-1678,"Aesthetic Feel Giver, Calm & Vibrant","Most Calm (Zen, Restful & Stress-Relieving)",Pale Dawn Calm,#A8CAAE,"Meditation, Spa & Bedrooms","Most Calm (Zen, Restful & Stress-Relieving) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1679,"Aesthetic Feel Giver, Calm & Vibrant","Most Calm (Zen, Restful & Stress-Relieving)",Gentle Brook Serene,#B5CCA5,"Meditation, Spa & Bedrooms","Most Calm (Zen, Restful & Stress-Relieving) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1680,"Aesthetic Feel Giver, Calm & Vibrant","Most Calm (Zen, Restful & Stress-Relieving)",Quiet Willow Zen,#BBB2B1,"Meditation, Spa & Bedrooms","Most Calm (Zen, Restful & Stress-Relieving) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1681,"Aesthetic Feel Giver, Calm & Vibrant","Most Calm (Zen, Restful & Stress-Relieving)",Soft Petal Rest,#A5B4A8,"Meditation, Spa & Bedrooms","Most Calm (Zen, Restful & Stress-Relieving) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1682,"Aesthetic Feel Giver, Calm & Vibrant","Most Calm (Zen, Restful & Stress-Relieving)",Calm Vapor Quiet,#BFB8B9,"Meditation, Spa & Bedrooms","Most Calm (Zen, Restful & Stress-Relieving) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1683,"Aesthetic Feel Giver, Calm & Vibrant","Most Calm (Zen, Restful & Stress-Relieving)",Peaceful Seafoam Calm,#B5CCA5,"Meditation, Spa & Bedrooms","Most Calm (Zen, Restful & Stress-Relieving) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1684,"Aesthetic Feel Giver, Calm & Vibrant","Most Calm (Zen, Restful & Stress-Relieving)",Muted Horizon Serene,#BBB2B1,"Meditation, Spa & Bedrooms","Most Calm (Zen, Restful & Stress-Relieving) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1685,"Aesthetic Feel Giver, Calm & Vibrant","Most Calm (Zen, Restful & Stress-Relieving)",Restful Lavender Zen,#C4D1C3,"Meditation, Spa & Bedrooms","Most Calm (Zen, Restful & Stress-Relieving) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1686,"Aesthetic Feel Giver, Calm & Vibrant","Most Calm (Zen, Restful & Stress-Relieving)",Tranquil Meadow Rest,#BFB8B9,"Meditation, Spa & Bedrooms","Most Calm (Zen, Restful & Stress-Relieving) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1687,"Aesthetic Feel Giver, Calm & Vibrant","Most Calm (Zen, Restful & Stress-Relieving)",Silent Wave Quiet,#C3BEC1,"Meditation, Spa & Bedrooms","Most Calm (Zen, Restful & Stress-Relieving) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1688,"Aesthetic Feel Giver, Calm & Vibrant","Most Calm (Zen, Restful & Stress-Relieving)",Pale Rain Calm,#B9D2AD,"Meditation, Spa & Bedrooms","Most Calm (Zen, Restful & Stress-Relieving) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1689,"Aesthetic Feel Giver, Calm & Vibrant","Most Calm (Zen, Restful & Stress-Relieving)",Gentle Foam Serene,#A9BAB0,"Meditation, Spa & Bedrooms","Most Calm (Zen, Restful & Stress-Relieving) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1690,"Aesthetic Feel Giver, Calm & Vibrant","Most Calm (Zen, Restful & Stress-Relieving)",Quiet Sage Zen,#B9D2AD,"Meditation, Spa & Bedrooms","Most Calm (Zen, Restful & Stress-Relieving) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1691,"Aesthetic Feel Giver, Calm & Vibrant","Most Calm (Zen, Restful & Stress-Relieving)",Soft Breeze Rest,#C1BBBD,"Meditation, Spa & Bedrooms","Most Calm (Zen, Restful & Stress-Relieving) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1692,"Aesthetic Feel Giver, Calm & Vibrant","Most Calm (Zen, Restful & Stress-Relieving)",Calm Meadow Quiet,#B9D2AD,"Meditation, Spa & Bedrooms","Most Calm (Zen, Restful & Stress-Relieving) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1693,"Aesthetic Feel Giver, Calm & Vibrant","Most Calm (Zen, Restful & Stress-Relieving)",Peaceful Stone Calm,#B0B3BE,"Meditation, Spa & Bedrooms","Most Calm (Zen, Restful & Stress-Relieving) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1694,"Aesthetic Feel Giver, Calm & Vibrant","Most Calm (Zen, Restful & Stress-Relieving)",Muted River Serene,#A9BAB0,"Meditation, Spa & Bedrooms","Most Calm (Zen, Restful & Stress-Relieving) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1695,"Aesthetic Feel Giver, Calm & Vibrant","Most Calm (Zen, Restful & Stress-Relieving)",Restful Sky Zen,#A6C7AA,"Meditation, Spa & Bedrooms","Most Calm (Zen, Restful & Stress-Relieving) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1696,"Aesthetic Feel Giver, Calm & Vibrant","Most Calm (Zen, Restful & Stress-Relieving)",Tranquil Dune Rest,#B7CFA9,"Meditation, Spa & Bedrooms","Most Calm (Zen, Restful & Stress-Relieving) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1697,"Aesthetic Feel Giver, Calm & Vibrant","Most Calm (Zen, Restful & Stress-Relieving)",Silent Breeze Quiet,#B5CCA5,"Meditation, Spa & Bedrooms","Most Calm (Zen, Restful & Stress-Relieving) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1698,"Aesthetic Feel Giver, Calm & Vibrant","Most Calm (Zen, Restful & Stress-Relieving)",Pale Stream Calm,#C5C1C5,"Meditation, Spa & Bedrooms","Most Calm (Zen, Restful & Stress-Relieving) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1699,"Aesthetic Feel Giver, Calm & Vibrant","Most Calm (Zen, Restful & Stress-Relieving)",Gentle Tide Serene,#AACDB2,"Meditation, Spa & Bedrooms","Most Calm (Zen, Restful & Stress-Relieving) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1700,"Aesthetic Feel Giver, Calm & Vibrant","Most Calm (Zen, Restful & Stress-Relieving)",Quiet Morn Zen,#BFB8B9,"Meditation, Spa & Bedrooms","Most Calm (Zen, Restful & Stress-Relieving) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1701,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Marigold Gold Vivid,#F06914,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1702,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Tangerine Twist,#F96526,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1703,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Electric Aqua Pop,#EA600F,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1704,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Capri Blue Vivid,#EB730F,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1705,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Bright Coral Punch,#F67220,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1706,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Citron Yellow Energy,#FF7D23,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1707,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Emerald Spark,#FF671D,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1708,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Sunset Orange Blast,#F06914,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1709,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Cobalt Flash,#FF7D23,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1710,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Poppy Red Vivid,#F96526,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1711,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Saffron Burst,#FE7E0F,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1712,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Vibrant Teal Wave,#E85D0F,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1713,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Fuchsia Pop,#FF6D25,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1714,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Mango Sorbet Vivid,#EB730F,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1715,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Vivid Lime Punch,#FF6419,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1716,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Electric Coral,#F96526,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1717,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Sunbeam Yellow,#EB730F,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1718,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Neon Peacock,#FA780F,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1719,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Dragonfruit Magenta,#F37F1A,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1720,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Bright Turmeric,#FF6A21,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1721,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Vivid Ultramarine,#FF6A21,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1722,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Papaya Punch,#F96526,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1723,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Electric Mint,#F67220,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1724,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Flame Scarlet,#FF7A1F,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1725,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Zesty Lemon,#FF7417,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1726,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Vivid Cyan,#FE7E0F,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1727,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Bright Guava Pop,#E9700F,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1728,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Golden Sunshine,#FF6A21,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1729,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Electric Violet,#EA600F,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1730,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Firecracker Orange,#F17C16,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1731,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Vivid Emerald Flash,#F46F1C,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1732,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Lapis Lazuli Burst,#F55F1E,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1733,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Sunny Saffron,#E9700F,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1734,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Vibrant Magenta Glow,#FF6D25,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1735,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Electric Turquoise,#FF6A21,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1736,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Hot Coral,#FF7A1F,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1737,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Bright Canary,#EC630F,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1738,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Vivid Royal Blue,#FF7D23,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
SHADE-1739,"Aesthetic Feel Giver, Calm & Vibrant","Most Vibrant (Energetic, Cheerful & High-Impact)",Tangerine Tango,#EC630F,"Accent Walls, Front Doors & Creative Spaces","Most Vibrant (Energetic, Cheerful & High-Impact) tone curated for optimal interior/exterior depth and light reflectance."
